Dataset,Solver,WarmStart,C,Rho,Method,Seed,Objective,Accuracy,AUC,F1,ScreeningRate,Time,ScreenTime,Iterations,Status
ijcnn1,SCS,True,0.01,0.05,Screening,9,61.1747019,0.9239848,0.91938796,0.63320463,0.80280061,2.67771506,0.04785061,2500,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,9,274.74783242,0.92228446,0.918482,0.63469676,0.0,141.39150643,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,9,274.74780622,0.92228446,0.91847161,0.63469676,0.63795205,17.33413124,0.04069042,8325,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,9,300.68081279,0.92588518,0.91792685,0.63371231,0.0,143.66557264,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,9,300.68137189,0.9259852,0.91790083,0.63402572,0.6260432,7.79036522,0.06441903,1300,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,9,547.70764181,0.92178436,0.91851679,0.63320826,0.0,137.83359289,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,9,547.70752766,0.92178436,0.91853653,0.63320826,0.63073172,38.05767512,0.04646087,21825,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,9,599.90701546,0.9224845,0.91797454,0.63356974,0.0,145.99137592,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,9,599.90689258,0.9224845,0.91797636,0.63356974,0.52095771,52.32134652,0.05267048,21650,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,10,55.81368704,0.92528506,0.92218356,0.62891207,0.0,29.17343235,0.0,4225,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,10,55.81368699,0.92528506,0.92218322,0.62891207,0.81899165,2.82973361,0.03610826,3550,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,10,60.69417565,0.9264853,0.92306682,0.62519123,0.0,139.31476521,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,10,60.69417536,0.9264853,0.92306557,0.62519123,0.53355421,20.55883932,0.04430771,8850,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,10,272.57905538,0.92208442,0.92196405,0.63167849,0.0,136.25677299,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,10,272.5790278,0.9219844,0.92196542,0.63137996,0.61535336,37.36945319,0.05148363,21250,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,10,298.32017908,0.92168434,0.92244607,0.63048608,0.0,141.84059834,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,10,298.32012655,0.92168434,0.92245394,0.63048608,0.59531773,41.75145769,0.07277536,21550,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,10,543.35665167,0.92178436,0.92207928,0.63043478,0.0,135.487638,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,10,543.35666781,0.92178436,0.92207962,0.63043478,0.64932954,35.23542809,0.05555487,21500,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,10,595.18745354,0.92188438,0.92245326,0.63108172,0.0,141.29349947,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,10,595.18735342,0.92178436,0.92245383,0.63078376,0.5202388,50.53018165,0.08192253,21750,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,11,56.61193847,0.93008602,0.91385735,0.62318059,0.0,118.62619257,0.0,17500,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,11,56.61193844,0.93008602,0.91385701,0.62318059,0.81530335,3.86577821,0.04067755,5100,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,11,61.44142233,0.929986,0.91570922,0.62121212,0.0,142.8175571,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,11,61.44142228,0.929986,0.91570933,0.62121212,0.48535617,15.42328095,0.04537845,5800,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,11,276.7133154,0.93008602,0.91398992,0.62640299,0.0,135.59005857,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,11,276.71330757,0.93008602,0.91398981,0.62640299,0.61979183,33.3019762,0.04854202,19475,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,11,302.37652187,0.92978596,0.91443486,0.61343612,0.0,141.84307742,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,11,302.3765111,0.92978596,0.91444547,0.61343612,0.53433564,42.76715684,0.05252886,18775,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,11,551.66579974,0.93018604,0.91403978,0.62832801,0.0,134.27959466,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,11,551.66560549,0.93008602,0.91407195,0.62799361,0.61729128,30.93266749,0.05376554,15925,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,11,603.37068938,0.929986,0.91437519,0.61325967,0.0,141.5092752,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,11,603.37062999,0.93008602,0.91437805,0.61359867,0.47291595,29.52410936,0.04825115,10000,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,12,55.93009092,0.92928586,0.91539091,0.64020356,0.0,87.59318447,0.0,13000,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,12,55.93009085,0.92928586,0.91538897,0.64020356,0.81780389,3.41170669,0.03433466,3900,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,12,60.87055516,0.9189838,0.91698346,0.63215259,0.0,138.10459614,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,12,60.87055509,0.9189838,0.91698437,0.63215259,0.63504517,9.73267674,0.05615759,4550,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,12,272.84945943,0.92368474,0.9149332,0.63992449,0.0,135.22518253,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,12,272.84944346,0.92368474,0.91493251,0.63992449,0.61150877,36.93160844,0.04196239,21300,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,12,299.15771188,0.9279856,0.91550591,0.64391691,0.0,141.79867673,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,12,299.15768853,0.9279856,0.915492,0.64426877,0.58603445,15.27195144,0.04401183,5775,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,12,543.82065318,0.92258452,0.91471324,0.63764045,0.0,134.71322131,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,12,543.8203779,0.92258452,0.91474096,0.63764045,0.65676867,33.95265293,0.0601747,21325,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,12,596.84686267,0.9284857,0.91556684,0.64551314,0.0,143.26090145,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,12,596.84670104,0.92408482,0.91556809,0.63977219,0.61000844,43.50350022,0.05646443,21925,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,13,56.66862918,0.9259852,0.92351655,0.64457253,0.0,94.70714545,0.0,13750,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,13,56.66862929,0.9259852,0.92351633,0.64457253,0.81433439,2.75393128,0.03363442,3500,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,13,61.50358089,0.91928386,0.92474904,0.63434527,0.0,51.08590531,0.0,7050,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,13,61.50358084,0.91928386,0.92474733,0.63434527,0.8013628,2.39736509,0.03534222,2450,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,13,276.95317309,0.92568514,0.92329842,0.64500717,0.0,136.13670492,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,13,276.95315749,0.92568514,0.9232942,0.64500717,0.6018504,25.72449088,0.05351067,12700,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,13,302.7169959,0.92468494,0.92350298,0.64363464,0.0,143.61909556,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,13,302.71696399,0.92468494,0.92351895,0.64329702,0.51201825,49.74238014,0.05379939,21100,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,13,552.15391265,0.92618524,0.92334018,0.64621285,0.0,135.89405775,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,13,552.153847,0.92618524,0.92333344,0.64621285,0.61613478,36.4094851,0.05156279,18250,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,13,604.03224008,0.92478496,0.9234886,0.64393939,0.0,142.75662827,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,13,604.03207942,0.92468494,0.9234829,0.64363464,0.54036821,49.35402751,0.05883265,21800,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,14,56.19922884,0.92008402,0.91659659,0.61678657,0.0,90.82754278,0.0,13350,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,14,56.19922876,0.92008402,0.91659647,0.61678657,0.81705373,5.36083937,0.04555464,7700,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,14,61.08617253,0.92508502,0.91799108,0.61211807,0.0,120.1027863,0.0,16775,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,14,61.0861726,0.92508502,0.91799062,0.61211807,0.80280061,2.91882849,0.03914452,3175,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,14,274.47557369,0.92108422,0.91683925,0.61865636,0.0,137.60713243,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,14,274.47556263,0.92108422,0.91681586,0.61865636,0.60544494,26.22514462,0.05084109,13700,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,14,300.36066135,0.9234847,0.9172413,0.61499748,0.0,143.87994432,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,14,300.3606398,0.92338468,0.91724791,0.6143001,0.5378364,40.39280534,0.06984115,16950,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,14,547.14184034,0.92108422,0.91655426,0.61865636,0.0,136.44140816,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,14,547.14142969,0.92108422,0.91655187,0.61865636,0.6066327,37.2944603,0.05147147,21425,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,14,599.27243642,0.92008402,0.91711089,0.61531054,0.0,142.36644769,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,14,599.27200949,0.92008402,0.91710416,0.61568062,0.53036602,40.66983843,0.06419849,15900,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,15,55.31373706,0.9234847,0.91284791,0.60176991,0.0,103.70503449,0.0,15075,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,15,55.3137373,0.92338468,0.91284711,0.60145682,0.81946051,2.61810899,0.03591824,3325,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,15,60.35690205,0.92258452,0.91477918,0.60948537,0.0,103.42982006,0.0,14475,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,15,60.35690202,0.92258452,0.91477827,0.60948537,0.80498859,3.14698362,0.06241345,2375,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,15,269.58289297,0.9219844,0.91227918,0.60606061,0.0,136.7484479,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,15,269.58289022,0.9219844,0.91227895,0.60606061,0.63213828,32.50223351,0.04907537,19325,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,15,296.16778639,0.91768354,0.9138205,0.60678452,0.0,142.36652207,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,15,296.16776524,0.91768354,0.91381651,0.60678452,0.55896602,34.28458953,0.0454905,16350,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,15,537.2058784,0.9214843,0.91209721,0.60373549,0.0,135.91267085,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,15,537.20597083,0.9214843,0.91209197,0.60373549,0.65214266,35.06290388,0.05013824,21750,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,15,590.75777196,0.92268454,0.91349786,0.60979303,0.0,142.60752106,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,15,590.75759838,0.92278456,0.9135273,0.61010101,0.56193542,32.6890862,0.06470251,13725,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,16,56.18618196,0.9264853,0.92032622,0.62897527,0.0,134.09377503,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,16,56.1861815,0.92658532,0.92033032,0.62929293,0.64464102,10.44420195,0.0439477,5700,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,16,61.07353871,0.92768554,0.92135814,0.63131056,0.0,141.20996141,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,16,61.07353865,0.92768554,0.92136042,0.63131056,0.54096209,19.46998072,0.04600978,8850,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,16,274.4646279,0.9284857,0.9201066,0.62348605,0.0,137.16631246,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,16,274.46497785,0.92858572,0.92014721,0.62341772,0.69959054,6.21394348,0.04106164,1300,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,16,300.29043806,0.92858572,0.92062946,0.63195876,0.0,141.83283806,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,16,300.29043584,0.92858572,0.92062957,0.63195876,0.58397149,39.2591126,0.04987073,19350,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,16,547.14827259,0.92858572,0.92008184,0.62421053,0.0,136.24468803,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,16,547.14794275,0.92858572,0.92007625,0.62381454,0.61232145,38.29071069,0.05256581,21475,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,16,599.13455111,0.92838568,0.92061269,0.63016529,0.0,144.51718831,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,16,599.13431564,0.92858572,0.92059786,0.63119835,0.5627481,41.59382772,0.09204912,18675,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,17,56.71913515,0.924985,0.92160251,0.63126844,0.0,98.86926532,0.0,14550,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,17,56.71913536,0.924985,0.92160057,0.63126844,0.81564717,3.12184787,0.03625464,4150,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,17,61.57088414,0.92068414,0.92262257,0.62926601,0.0,50.32770419,0.0,7025,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,17,61.5708842,0.92068414,0.92262291,0.62926601,0.80183165,2.99522638,0.04678345,2200,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,17,277.16979978,0.92428486,0.92153132,0.63055149,0.0,137.03395557,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,17,277.1697815,0.92428486,0.92152927,0.63055149,0.66989654,18.43587184,0.05978012,9775,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,17,303.05594037,0.92638528,0.92166743,0.63528246,0.0,141.88726234,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,17,303.05592026,0.92628526,0.92168123,0.63496781,0.5332729,34.04680896,0.05069613,15175,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,17,552.57846778,0.9204841,0.9215652,0.63109049,0.0,137.55925798,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,17,552.57843587,0.9204841,0.92154398,0.63109049,0.61397806,34.42209649,0.0737083,18500,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,17,604.71560489,0.92238448,0.92178129,0.63292337,0.0,142.31300426,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,17,604.71528974,0.92218444,0.92174193,0.63267233,0.5823774,45.42622399,0.06577349,21950,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,18,56.37542124,0.92528506,0.91694033,0.63001486,0.0,43.16222501,0.0,6325,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,18,56.37542106,0.92528506,0.91693953,0.63001486,0.8173663,3.11944127,0.04460263,3375,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,18,61.22362271,0.92788558,0.91786581,0.6300667,0.0,141.86973166,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,18,61.22362184,0.92788558,0.91786353,0.6300667,0.56556122,14.69460154,0.04387808,6350,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,18,275.36769038,0.92368474,0.91714215,0.62616365,0.0,136.31118894,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,18,275.36767995,0.92368474,0.91713964,0.62616365,0.61901041,25.04312682,0.0479238,14625,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,18,301.2090638,0.92568514,0.91750872,0.62905642,0.0,141.64259076,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,18,301.20903603,0.92568514,0.91751408,0.62905642,0.55630919,31.74862885,0.0477798,15000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,18,548.94609958,0.92378476,0.91697707,0.62647059,0.0,137.06669736,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,18,548.9459624,0.9239848,0.91699087,0.62708538,0.58128341,43.93807864,0.04666519,21500,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,18,601.02610454,0.92088418,0.91735732,0.62458472,0.0,142.73267794,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,18,601.02599264,0.92588518,0.91739691,0.62968516,0.54987028,49.69340563,0.08582425,22000,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,19,56.44986058,0.92058412,0.91409762,0.60848126,0.0,92.08200479,0.0,13325,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,19,56.44986103,0.92058412,0.91409648,0.60848126,0.81602225,2.25300312,0.03439999,2625,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,19,61.35040834,0.92418484,0.91547454,0.61048304,0.0,142.23205066,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,19,61.35039349,0.92408482,0.91547751,0.61016949,0.64932954,13.77062321,0.07426,7800,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,19,275.68012503,0.92188438,0.91337385,0.6085213,0.0,137.10640407,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,19,275.68031681,0.92208442,0.9133054,0.60952381,0.71659425,8.05403757,0.06961441,1425,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,19,301.77148286,0.92278456,0.9144311,0.60851927,0.0,143.45987678,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,19,301.77159093,0.92278456,0.91443041,0.60851927,0.69162004,9.23514652,0.07718086,1575,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,19,549.52431059,0.92478496,0.9134949,0.61036269,0.0,135.13318062,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,19,549.52425924,0.92158432,0.91349079,0.60956175,0.62110462,36.17338514,0.04588246,21250,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,19,602.10402319,0.92408482,0.91444627,0.61176471,0.0,142.41724277,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,19,602.10386524,0.9239848,0.91442414,0.61145194,0.58800363,45.61643624,0.05835032,21950,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,20,56.5472387,0.92768554,0.92291634,0.63723031,0.0,90.57399035,0.0,13300,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,20,56.54723865,0.92768554,0.92291543,0.63723031,0.81686619,3.06949329,0.03697157,4000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,20,61.38715381,0.92638528,0.92399161,0.63528246,0.0,138.44493556,0.0,19700,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,20,61.3871538,0.92638528,0.92399047,0.63528246,0.80242553,2.60132384,0.0360148,2775,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,20,276.33992199,0.92868574,0.92292456,0.63640999,0.0,136.15900946,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,20,276.33989846,0.92868574,0.92291486,0.63640999,0.61232145,20.22880983,0.04022765,10200,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,20,302.08641672,0.92568514,0.92311109,0.63344845,0.0,140.02983761,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,20,302.08638642,0.92578516,0.92311508,0.63376111,0.53271028,47.44575262,0.04996967,21175,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,20,550.90475072,0.92838568,0.92291212,0.6372847,0.0,135.63886905,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,20,550.90470456,0.92838568,0.92291064,0.6372847,0.63935861,37.51410484,0.04621696,21775,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,20,602.78234805,0.92588518,0.92291109,0.63443513,0.0,142.42170978,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,20,602.78232525,0.92588518,0.92292364,0.63443513,0.59356734,43.36260509,0.05394387,21875,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,21,56.32691419,0.92388478,0.91018237,0.623826,0.0,54.12680554,0.0,7875,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,21,56.32691425,0.92388478,0.91017963,0.623826,0.81689745,2.96580124,0.05159903,3950,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,21,61.21810975,0.9239848,0.91137013,0.6248766,0.0,141.7392118,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,21,61.21810962,0.9239848,0.91137002,0.6248766,0.52870941,33.96500158,0.05112457,15450,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,21,274.99626011,0.92608522,0.9093047,0.61966032,0.0,135.56036925,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,21,274.99625602,0.92608522,0.90930367,0.61966032,0.63504517,19.22937775,0.04147553,10775,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,21,301.11888698,0.92338468,0.91049246,0.6237721,0.0,140.49852204,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,21,301.11886194,0.92338468,0.91050262,0.6237721,0.56490482,27.92915034,0.0726378,12500,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,21,548.17429672,0.92588518,0.90931325,0.62058372,0.0,135.65994191,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,21,548.17422659,0.92588518,0.90932626,0.62058372,0.62404276,37.77830219,0.04785609,21525,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,21,600.81735077,0.92358472,0.91057825,0.62438545,0.0,144.5995481,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,21,600.81719927,0.92358472,0.91059799,0.62438545,0.55743444,50.27995491,0.07088661,22000,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,22,56.32053613,0.92858572,0.91883304,0.6345957,0.0,137.27470279,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,22,56.32053578,0.92858572,0.91882916,0.6345957,0.66289501,10.07437253,0.04287052,5325,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,22,61.1720109,0.92618524,0.92051241,0.63392857,0.0,106.58574271,0.0,14725,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,22,61.17201113,0.92618524,0.92051298,0.63392857,0.80289438,3.69600248,0.05242324,2950,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,22,275.21041302,0.92328466,0.91825964,0.63354037,0.0,139.7841115,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,22,275.21040331,0.92328466,0.91825656,0.63354037,0.61972932,31.99879122,0.05029821,17875,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,22,300.88476591,0.92468494,0.91996627,0.63142438,0.0,144.24404335,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,22,300.88473062,0.92468494,0.91995897,0.63142438,0.53939924,28.67879534,0.08112359,11550,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,22,548.67891084,0.92208442,0.91848998,0.63132986,0.0,138.05621743,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,22,548.67881133,0.92208442,0.91846876,0.63132986,0.62404276,39.78758264,0.05602527,21725,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,22,600.36067906,0.9239848,0.91957404,0.63178295,0.0,144.043226,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,22,600.36048101,0.9239848,0.91958522,0.6314258,0.5865033,43.43311071,0.07958245,20500,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,23,56.44643329,0.92638528,0.91837635,0.62525458,0.0,105.90406132,0.0,15650,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,23,56.44643339,0.92638528,0.91837589,0.62525458,0.81674116,3.62451196,0.0590992,4125,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Baseline,23,61.25380413,0.92618524,0.91978328,0.61840745,0.0,138.58155584,0.0,19500,SUCCESS
ijcnn1,SCS,True,0.01,0.05,Screening,23,61.25380409,0.92618524,0.91978453,0.61840745,0.80280061,3.65600061,0.04080319,4300,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Baseline,23,275.92299356,0.924985,0.91845484,0.6242485,0.0,135.78656769,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.0,Screening,23,275.9234748,0.92528506,0.9184375,0.62518816,0.68236802,6.90153646,0.04407096,1225,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Baseline,23,301.45179463,0.92218444,0.91851839,0.62846227,0.0,141.99257684,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.05,0.05,Screening,23,301.45178307,0.92218444,0.9185104,0.62846227,0.54846373,34.872401,0.05296397,15725,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Baseline,23,550.101228,0.92478496,0.91847173,0.62624254,0.0,139.62858081,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.0,Screening,23,550.1011314,0.92488498,0.91847492,0.62692499,0.60910199,42.11586714,0.08988214,21825,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Baseline,23,601.52300982,0.92528506,0.9184942,0.62593891,0.0,145.07049012,0.0,20000,SUCCESS
ijcnn1,SCS,True,0.1,0.05,Screening,23,601.52291629,0.92538508,0.91849169,0.62625251,0.55677805,47.84898758,0.05671477,21950,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Baseline,24,56.1037316,0.92818564,0.91688842,0.63737374,0.0,68.97107077,0.0,10025,SUCCESS
ijcnn1,SCS,True,0.01,0.0,Screening,24,56.1037315,0.92818564,0.91688899,0.63737374,0.81730379,2.44718361,0.04332066,2700,SUCCESS
